objectid,pid,title,archival_call_number,archival_collection,finding_aid_ark,contributing_institution,contributing_institution_valueURI,creator,personal_creator_valueURI,description,language,subject,topical_subject_fast_valueURI,location,geographic_subject_fast_valueURI,event_subject,event_subject_valueURI,extent,dcmi_type_valueURI,aat_genre,aat_genre_valueURI,dcmi_type,type_of_resource,imt_type,rights_management,rights_management_valueURI,date_original,ark,local_id,file_name_tif,date_modified,digital_collection,digital_collection_ark,image_manipulation,file_size,resolution,colorspace,bits_per_sample,samples_per_pixel,height,digital_origin,filename,identifier,format,display_template,object_location,image_small,image_thumb,image_alt_text,sensitive
lippisch_154,Lippisch_155,Delta Wing Photograph,MS 0243,"Alexander Lippisch papers, 1897-1993, undated",https://n2t.net/ark:/87292/w93r16,Iowa State University. Special Collections and University Archives,https://id.loc.gov/authorities/names/no2021021777,"Lippisch, Alexander, 1894-1976",http://id.loc.gov/authorities/names/n81026416,Delta VI turbojet delta-fighter or P11 twin-tail.,zxx,"Aeronautics--Flights;Airplanes--Design and construction;Airplanes--Rocket engines;Airplanes--Wings, Triangular;Delta wing airplanes",http://id.worldcat.org/fast/798335;http://id.worldcat.org/fast/803132;http://id.worldcat.org/fast/803453;http://id.worldcat.org/fast/803564;http://id.worldcat.org/fast/890000,Germany,http://id.worldcat.org/fast/1210272,World War (1939-1945),http://id.worldcat.org/fast/1180924,10.8x7.6 cm,http://purl.org/dc/dcmitype/Image,photographs,http://vocab.getty.edu/aat/300046300,Image,still image,image/tiff,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/,1941,https://n2t.net/ark:/87292/w9jz66,Lippisch_155,0243_Lippisch_DW_19-20-09.tif,2023-10-12,Alexander Lippisch,https://n2t.net/ark:/87292/w9bz61778,none,816668 Bytes,300 Pixels Per Inch,Grayscale,8 Bits Per Sample,1 Sample Per Pixel,2600,reformatted digital,0243_lippisch_dw_19-20-09.jpg,0243_lippisch_dw_19-20-09,image/jpeg,image,https://iastatedigital.org/objects/lippisch/0243_lippisch_dw_19-20-09.jpg,/objects/smalls/0243_lippisch_dw_19-20-09_sm.jpg,/objects/thumbs/0243_lippisch_dw_19-20-09_th.jpg,,
lippisch_155,Lippisch_159,Delta Wing Technical Aircraft Drawings,MS 0243,"Alexander Lippisch papers, 1897-1993, undated",https://n2t.net/ark:/87292/w93r16,Iowa State University. Special Collections and University Archives,https://id.loc.gov/authorities/names/no2021021777,"Lippisch, Alexander, 1894-1976",http://id.loc.gov/authorities/names/n81026416,Aerial view blueprint drawing of the P13 aircraft.,zxx,"Airplanes--Design and construction;Airplanes--Wings, Triangular;Delta wing airplanes;Aircraft drafting",http://id.worldcat.org/fast/803132;http://id.worldcat.org/fast/803564;http://id.worldcat.org/fast/890000;http://id.worldcat.org/fast/802810,Germany,http://id.worldcat.org/fast/1210272,World War (1939-1945),http://id.worldcat.org/fast/1180924,,http://purl.org/dc/dcmitype/Image,technical drawings,http://vocab.getty.edu/aat/300034789,Image,still image,image/tiff,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/,1944,https://n2t.net/ark:/87292/w91z7x,Lippisch_159,MS243_Lippisch_0019-024-001.tif,2023-10-12,Alexander Lippisch,https://n2t.net/ark:/87292/w9bz61778,,,,,,,,reformatted digital,ms243_lippisch_0019-024-001.jpg,ms243_lippisch_0019-024-001,image/jpeg,image,https://iastatedigital.org/objects/lippisch/ms243_lippisch_0019-024-001.jpg,/objects/smalls/ms243_lippisch_0019-024-001_sm.jpg,/objects/thumbs/ms243_lippisch_0019-024-001_th.jpg,,
lippisch_156,Lippisch_153,Delta Wing Photograph,MS 0243,"Alexander Lippisch papers, 1897-1993, undated",https://n2t.net/ark:/87292/w93r16,Iowa State University. Special Collections and University Archives,https://id.loc.gov/authorities/names/no2021021777,"Lippisch, Alexander, 1894-1976",http://id.loc.gov/authorities/names/n81026416,Me163B Rocket Fighter.,zxx,"Aeronautics--Flights;Airplanes--Design and construction;Airplanes--Rocket engines;Airplanes--Wings, Triangular;Delta wing airplanes",http://id.worldcat.org/fast/798335;http://id.worldcat.org/fast/803132;http://id.worldcat.org/fast/803453;http://id.worldcat.org/fast/803564;http://id.worldcat.org/fast/890000,Germany,http://id.worldcat.org/fast/1210272,World War (1939-1945),http://id.worldcat.org/fast/1180924,16.5x11.4 cm,http://purl.org/dc/dcmitype/Image,photographs,http://vocab.getty.edu/aat/300046300,Image,still image,image/tiff,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/,1941,https://n2t.net/ark:/87292/w9tg1z,Lippisch_153,0243_Lippisch_DW_17-48-14.tif,2023-10-12,Alexander Lippisch,https://n2t.net/ark:/87292/w9bz61778,none,1223706 Bytes,300 Pixels Per Inch,Grayscale,8 Bits Per Sample,1 Sample Per Pixel,2600,reformatted digital,0243_lippisch_dw_17-48-14.jpg,0243_lippisch_dw_17-48-14,image/jpeg,image,https://iastatedigital.org/objects/lippisch/0243_lippisch_dw_17-48-14.jpg,/objects/smalls/0243_lippisch_dw_17-48-14_sm.jpg,/objects/thumbs/0243_lippisch_dw_17-48-14_th.jpg,,
lippisch_157,Lippisch_156,Delta Wing Photograph,MS 0243,"Alexander Lippisch papers, 1897-1993, undated",https://n2t.net/ark:/87292/w93r16,Iowa State University. Special Collections and University Archives,https://id.loc.gov/authorities/names/no2021021777,"Lippisch, Alexander, 1894-1976",http://id.loc.gov/authorities/names/n81026416,Delta VI turbojet delta-fighter or P11 twin-tail.,zxx,"Aeronautics--Flights;Airplanes--Design and construction;Airplanes--Rocket engines;Airplanes--Wings, Triangular;Delta wing airplanes",http://id.worldcat.org/fast/798335;http://id.worldcat.org/fast/803132;http://id.worldcat.org/fast/803453;http://id.worldcat.org/fast/803564;http://id.worldcat.org/fast/890000,Germany,http://id.worldcat.org/fast/1210272,World War (1939-1945),http://id.worldcat.org/fast/1180924,11.4x7.6 cm,http://purl.org/dc/dcmitype/Image,photographs,http://vocab.getty.edu/aat/300046300,Image,still image,image/tiff,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/,1941,https://n2t.net/ark:/87292/w9f54k,Lippisch_156,0243_Lippisch_DW_19-20-10.tif,2023-10-12,Alexander Lippisch,https://n2t.net/ark:/87292/w9bz61778,none,789457 Bytes,300 Pixels Per Inch,Grayscale,8 Bits Per Sample,1 Sample Per Pixel,2600,reformatted digital,0243_lippisch_dw_19-20-10.jpg,0243_lippisch_dw_19-20-10,image/jpeg,image,https://iastatedigital.org/objects/lippisch/0243_lippisch_dw_19-20-10.jpg,/objects/smalls/0243_lippisch_dw_19-20-10_sm.jpg,/objects/thumbs/0243_lippisch_dw_19-20-10_th.jpg,,
lippisch_158,Lippisch_157,Delta Wing Photograph,MS 0243,"Alexander Lippisch papers, 1897-1993, undated",https://n2t.net/ark:/87292/w93r16,Iowa State University. Special Collections and University Archives,https://id.loc.gov/authorities/names/no2021021777,"Lippisch, Alexander, 1894-1976",http://id.loc.gov/authorities/names/n81026416,Delta VI turbojet delta-fighter or P11 twin-tail.,zxx,"Aeronautics--Flights;Airplanes--Design and construction;Airplanes--Rocket engines;Airplanes--Wings, Triangular;Delta wing airplanes",http://id.worldcat.org/fast/798335;http://id.worldcat.org/fast/803132;http://id.worldcat.org/fast/803453;http://id.worldcat.org/fast/803564;http://id.worldcat.org/fast/890000,Germany,http://id.worldcat.org/fast/1210272,World War (1939-1945),http://id.worldcat.org/fast/1180924,11.4x7.6 cm,http://purl.org/dc/dcmitype/Image,photographs,http://vocab.getty.edu/aat/300046300,Image,still image,image/tiff,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/,1941,https://n2t.net/ark:/87292/w99g2p,Lippisch_157,0243_Lippisch_DW_19-20-11.tif,2023-10-12,Alexander Lippisch,https://n2t.net/ark:/87292/w9bz61778,none,662424 Bytes,300 Pixels Per Inch,Grayscale,8 Bits Per Sample,1 Sample Per Pixel,2600,reformatted digital,0243_lippisch_dw_19-20-11.jpg,0243_lippisch_dw_19-20-11,image/jpeg,image,https://iastatedigital.org/objects/lippisch/0243_lippisch_dw_19-20-11.jpg,/objects/smalls/0243_lippisch_dw_19-20-11_sm.jpg,/objects/thumbs/0243_lippisch_dw_19-20-11_th.jpg,,
lippisch_159,Lippisch_160,Delta Wing Technical Aircraft Drawings,MS 0243,"Alexander Lippisch papers, 1897-1993, undated",https://n2t.net/ark:/87292/w93r16,Iowa State University. Special Collections and University Archives,https://id.loc.gov/authorities/names/no2021021777,"Lippisch, Alexander, 1894-1976",http://id.loc.gov/authorities/names/n81026416,Blueprint drawing of the P13 aircraft.,zxx,"Airplanes--Design and construction;Airplanes--Wings, Triangular;Delta wing airplanes;Aircraft drafting",http://id.worldcat.org/fast/803132;http://id.worldcat.org/fast/803564;http://id.worldcat.org/fast/890000;http://id.worldcat.org/fast/802810,Germany,http://id.worldcat.org/fast/1210272,World War (1939-1945),http://id.worldcat.org/fast/1180924,,http://purl.org/dc/dcmitype/Image,technical drawings,http://vocab.getty.edu/aat/300034789,Image,still image,image/tiff,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/,1944,https://n2t.net/ark:/87292/w9x54x,Lippisch_160,MS243_Lippisch_0019-024-006.tif,2023-10-12,Alexander Lippisch,https://n2t.net/ark:/87292/w9bz61778,,,,,,,,reformatted digital,ms243_lippisch_0019-024-006.jpg,ms243_lippisch_0019-024-006,image/jpeg,image,https://iastatedigital.org/objects/lippisch/ms243_lippisch_0019-024-006.jpg,/objects/smalls/ms243_lippisch_0019-024-006_sm.jpg,/objects/thumbs/ms243_lippisch_0019-024-006_th.jpg,,
lippisch_160,Lippisch_161,Delta Wing Technical Aircraft Drawings,MS 0243,"Alexander Lippisch papers, 1897-1993, undated",https://n2t.net/ark:/87292/w93r16,Iowa State University. Special Collections and University Archives,https://id.loc.gov/authorities/names/no2021021777,"Lippisch, Alexander, 1894-1976",http://id.loc.gov/authorities/names/n81026416,Blueprint drawing of the P13 aircraft.,zxx,"Airplanes--Design and construction;Airplanes--Wings, Triangular;Delta wing airplanes;Aircraft drafting",http://id.worldcat.org/fast/803132;http://id.worldcat.org/fast/803564;http://id.worldcat.org/fast/890000;http://id.worldcat.org/fast/802810,Germany,http://id.worldcat.org/fast/1210272,World War (1939-1945),http://id.worldcat.org/fast/1180924,,http://purl.org/dc/dcmitype/Image,technical drawings,http://vocab.getty.edu/aat/300034789,Image,still image,image/tiff,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/,1944,https://n2t.net/ark:/87292/w9sg21,Lippisch_161,MS243_Lippisch_0019-024-004.tif,2023-10-12,Alexander Lippisch,https://n2t.net/ark:/87292/w9bz61778,,,,,,,,reformatted digital,ms243_lippisch_0019-024-004.jpg,ms243_lippisch_0019-024-004,image/jpeg,image,https://iastatedigital.org/objects/lippisch/ms243_lippisch_0019-024-004.jpg,/objects/smalls/ms243_lippisch_0019-024-004_sm.jpg,/objects/thumbs/ms243_lippisch_0019-024-004_th.jpg,,
lippisch_161,Lippisch_162,Delta Wing Technical Aircraft Drawings,MS 0243,"Alexander Lippisch papers, 1897-1993, undated",https://n2t.net/ark:/87292/w93r16,Iowa State University. Special Collections and University Archives,https://id.loc.gov/authorities/names/no2021021777,"Lippisch, Alexander, 1894-1976",http://id.loc.gov/authorities/names/n81026416,Tail end view blueprint drawing of the P13 aircraft.,zxx,"Airplanes--Design and construction;Airplanes--Wings, Triangular;Delta wing airplanes;Aircraft drafting",http://id.worldcat.org/fast/803132;http://id.worldcat.org/fast/803564;http://id.worldcat.org/fast/890000;http://id.worldcat.org/fast/802810,Germany,http://id.worldcat.org/fast/1210272,World War (1939-1945),http://id.worldcat.org/fast/1180924,,http://purl.org/dc/dcmitype/Image,technical drawings,http://vocab.getty.edu/aat/300034789,Image,still image,image/tiff,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/,1944,https://n2t.net/ark:/87292/w9nn95,Lippisch_162,MS243_Lippisch_0019-024-003.tif,2023-10-12,Alexander Lippisch,https://n2t.net/ark:/87292/w9bz61778,,,,,,,,reformatted digital,ms243_lippisch_0019-024-003.jpg,ms243_lippisch_0019-024-003,image/jpeg,image,https://iastatedigital.org/objects/lippisch/ms243_lippisch_0019-024-003.jpg,/objects/smalls/ms243_lippisch_0019-024-003_sm.jpg,/objects/thumbs/ms243_lippisch_0019-024-003_th.jpg,,
lippisch_162,Lippisch_163,Delta Wing Technical Aircraft Drawings,MS 0243,"Alexander Lippisch papers, 1897-1993, undated",https://n2t.net/ark:/87292/w93r16,Iowa State University. Special Collections and University Archives,https://id.loc.gov/authorities/names/no2021021777,"Lippisch, Alexander, 1894-1976",http://id.loc.gov/authorities/names/n81026416,Blueprint drawing of the P13 aircraft.,zxx,"Airplanes--Design and construction;Airplanes--Wings, Triangular;Delta wing airplanes;Aircraft drafting",http://id.worldcat.org/fast/803132;http://id.worldcat.org/fast/803564;http://id.worldcat.org/fast/890000;http://id.worldcat.org/fast/802810,Germany,http://id.worldcat.org/fast/1210272,World War (1939-1945),http://id.worldcat.org/fast/1180924,,http://purl.org/dc/dcmitype/Image,technical drawings,http://vocab.getty.edu/aat/300034789,Image,still image,image/tiff,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/,1944,https://n2t.net/ark:/87292/w9hz78,Lippisch_163,MS243_Lippisch_0019-024-005.tif,2023-10-12,Alexander Lippisch,https://n2t.net/ark:/87292/w9bz61778,,,,,,,,reformatted digital,ms243_lippisch_0019-024-005.jpg,ms243_lippisch_0019-024-005,image/jpeg,image,https://iastatedigital.org/objects/lippisch/ms243_lippisch_0019-024-005.jpg,/objects/smalls/ms243_lippisch_0019-024-005_sm.jpg,/objects/thumbs/ms243_lippisch_0019-024-005_th.jpg,,
lippisch_163,Lippisch_164,Delta Wing Technical Aircraft Drawings,MS 0243,"Alexander Lippisch papers, 1897-1993, undated",https://n2t.net/ark:/87292/w93r16,Iowa State University. Special Collections and University Archives,https://id.loc.gov/authorities/names/no2021021777,"Lippisch, Alexander, 1894-1976",http://id.loc.gov/authorities/names/n81026416,Side view blueprint drawing of the P13 aircraft.,zxx,"Airplanes--Design and construction;Airplanes--Wings, Triangular;Delta wing airplanes;Aircraft drafting",http://id.worldcat.org/fast/803132;http://id.worldcat.org/fast/803564;http://id.worldcat.org/fast/890000;http://id.worldcat.org/fast/802810,Germany,http://id.worldcat.org/fast/1210272,World War (1939-1945),http://id.worldcat.org/fast/1180924,,http://purl.org/dc/dcmitype/Image,technical drawings,http://vocab.getty.edu/aat/300034789,Image,still image,image/tiff,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/,1944,https://n2t.net/ark:/87292/w9d55n,Lippisch_164,MS243_Lippisch_0019-024-002.tif,2023-10-12,Alexander Lippisch,https://n2t.net/ark:/87292/w9bz61778,,,,,,,,reformatted digital,ms243_lippisch_0019-024-002.jpg,ms243_lippisch_0019-024-002,image/jpeg,image,https://iastatedigital.org/objects/lippisch/ms243_lippisch_0019-024-002.jpg,/objects/smalls/ms243_lippisch_0019-024-002_sm.jpg,/objects/thumbs/ms243_lippisch_0019-024-002_th.jpg,,
lippisch_164,Lippisch_158,Delta Wing Photograph,MS 0243,"Alexander Lippisch papers, 1897-1993, undated",https://n2t.net/ark:/87292/w93r16,Iowa State University. Special Collections and University Archives,https://id.loc.gov/authorities/names/no2021021777,"Lippisch, Alexander, 1894-1976",http://id.loc.gov/authorities/names/n81026416,Delta VI turbojet delta-fighter or P11 twin-tail.,zxx,"Aeronautics--Flights;Airplanes--Design and construction;Airplanes--Rocket engines;Airplanes--Wings, Triangular;Delta wing airplanes",http://id.worldcat.org/fast/798335;http://id.worldcat.org/fast/803132;http://id.worldcat.org/fast/803453;http://id.worldcat.org/fast/803564;http://id.worldcat.org/fast/890000,Germany,http://id.worldcat.org/fast/1210272,World War (1939-1945),http://id.worldcat.org/fast/1180924,11.4x8.3 cm,http://purl.org/dc/dcmitype/Image,photographs,http://vocab.getty.edu/aat/300046300,Image,still image,image/tiff,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/,1941,https://n2t.net/ark:/87292/w95n9t,Lippisch_158,0243_Lippisch_DW_19-20-12.tif,2023-10-12,Alexander Lippisch,https://n2t.net/ark:/87292/w9bz61778,none,1050634 Bytes,300 Pixels Per Inch,Grayscale,8 Bits Per Sample,1 Sample Per Pixel,2600,reformatted digital,0243_lippisch_dw_19-20-12.jpg,0243_lippisch_dw_19-20-12,image/jpeg,image,https://iastatedigital.org/objects/lippisch/0243_lippisch_dw_19-20-12.jpg,/objects/smalls/0243_lippisch_dw_19-20-12_sm.jpg,/objects/thumbs/0243_lippisch_dw_19-20-12_th.jpg,,
